Column1,Column2
https://www.oracle.com/webfolder/technetwork/docs/fbdi-22d/fbdi/xlsm/ProjectBudgetsImportTemplate.xlsm,8
http://www.portaldeconhecimentos.org.br/index.php/por/content/download/45847/588982/file/File%2520-%2520PSS%2520activities%2520and%2520DT%2520activities.xlsm,1
https://www.waynebankonline.com/assets/files/LUGFu0A4/Personal%2520Financial%2520Stmt%2520(PFS)%2520-%2520Wayne%2520Bank.xlsm,3
https://marchespublics.nc/sites/default/files/documents/prestations_intellectuelles_-_marche_cadre_et_subsequents_mixtes_forfait_et_bons_de_commande_-_2_ccap_v1.2.docm,2
https://www1.bca.gov.sg/docs/default-source/docs-corp-buildsg/sustainability/gm-recert_submission_template.xlsm,12
https://dec.alaska.gov/media/22418/march-2021-posting-adec-cordwood-stoves-summary-sheets-scrubbed-locked.xlsm,1
https://www.wyadmb.com/application/SpecialDistrictElectronicBudgetForm2023-24%2520working%2520file.xlsm,1
https://nsfsakai.nthsydney.tafensw.edu.au/access/content/group/0f4ea869-0e76-4936-b16e-7407f58a3a5d/AccountingAndFinance/NB%2520Cert%25204%2520Accounting/2015%2520-%2520CIV%2520Accounting/2015%2520BAS/FNSBKG404A_R1.docm,1
https://www.oregon.gov/dhs/BUSINESS-SERVICES/CP/Documents/spo-template.docm,1
https://www.energystar.gov/sites/default/files/asset/document/ENERGY%2520STAR%2520MFHR%2520T%2526V%2520Worksheets_V1.7_BLANK.xlsm,1
https://www.3gpp.org/ftp/tsg_ct/WG3_interworking_ex-CN3/TSGC3_81_Sanya/Report/doc_list_CT3_81_END.docm,2
https://www.unisdr.org/campaign/resilientcities/assets/toolkit/Scorecard/UNDRR_Disaster%2520resilience%2520scorecard%2520for%2520cities_Detailed_Excel%2520tool_French.xlsm,1
https://dynamic-positioning.com/files_mailing/Gap%2520analysis%2520spreadsheet%2520companion%2520to%2520D-05%2520FMEA%2520Gap%2520Analysis.xlsm,1
https://www.evoenergy.com.au/-/media/evoenergy/documents/electricity-five-year-plan/evoenergy-metering-ptrm-january-2023_public.xlsm%3Fla%3Den%26hash%3DE72D2620CC7CB45B40838CA6F7DE7C0871D3881A,1
https://shsu-ir.tdl.org/bitstream/handle/20.500.11875/2763/Frampton_Thesis.docm%3Fsequence%3D2%26isAllowed%3Dy,1
https://extranet.sewsna.com/_layouts/15/download.aspx%3FSourceUrl%3Dhttps://extranet.sewsna.com/Supplier%2520Documents/Global-MMOGLE-v4.1-AIAG-Final-Release.xlsm,1
https://members.calbar.ca.gov/courtDocs/05-O-05123.docm,1
https://www.fssu.ie/app/uploads/2022/02/Accountant-Report-Master-Template-20-21.xlsm,27
https://www.childrenandaids.org/sites/default/files/2019-10/Outil%2520de%2520se%25CC%2581lection%2520des%2520produits%2520et%2520des%2520sites%2520de%2520DPN%2520et%2520de%2520mesure%2520de%2520la%2520CV%2520-%2520avec%2520des%2520donne%25CC%2581es%2520d'exemple.xlsm,1
https://fdotwww.blob.core.windows.net/sitefinity/docs/default-source/designsupport/scope/concurrentpdande/2022/combinedpd-edesignsheguidelines-v-2022-02.xlsm%3Fsfvrsn%3D7e01c1a_2,1
https://discovery.ucl.ac.uk/id/eprint/1462093/3/Tompson_EMMIEcodingtool-Mar2018.xlsm,6
https://www.odot.org/materials/comn_asphss/CPF%2520411%2520NG%2520v2.03.xlsm,1
https://www.westsuffolkccg.nhs.uk/wp-content/uploads/2013/01/APPENDIX-8-SUFFOLK-Self-Assessment-Tool-2015.xlsm,11
https://www.cowleycountyks.gov/media/Community%2520Developmental%2520Disability%2520Organization/Provider%2520request%2520form.docm,1
https://www.3gpp.org/ftp/meetings_3gpp_sync/CT4/Inbox/Notes-day4_C4-230006_CT4%2523114%2520DAD_status-breakout.docm,1
https://mffp.gouv.qc.ca/wp-content/uploads/AO3_doc3.docm,1
https://imlive.s3.amazonaws.com/Federal%2520Government/ID45932257558884538588419893941830439358/DCO_TVS_CIV_Engineering_Services_(RFP_18R0006).docx,1
https://www.pucsl.gov.lk/wp-content/uploads/2020/08/Total%2520Licensee%2520File.xlsm,1
https://new.sthelens.gov.uk/media/332167/special-provision-capital-update-march-21.xlsm,5
https://www.vendorportal.ecms.va.gov/FBODocumentServer/DocumentServer.aspx%3FDocumentId%3D2871566%26FileName%3DVA248-16-AP-10110-012.docm,1
https://aset.az.gov/sites/default/files/documents/files/Project%2520Request%2520and%2520New%2520PIJ%2520Form%2520v1.3.xlsm,1
https://www2.gov.bc.ca/assets/gov/environment/plants-animals-and-ecosystems/wildlife-wildlife-habitat/wildlife-inventory/general_survey_using_sample_stations.xlsm,1
https://ussm.gsa.gov/assets/files/downloads/grants/Grants-Management-Business-Capabilities-version-2.0.xlsm,8
https://fdotwww.blob.core.windows.net/sitefinity/docs/default-source/designsupport/scope/pde-sh-guidelines.xlsm%3Fsfvrsn%3Dc516b326_2,1
https://www.cluettinsurance.com/uploads/7/7/2/1/77215977/transportation-application-2.2.xlsm,8
https://cert.moh.govt.nz/certification/Configuration.nsf/8D2C51E80E86CF85CC257DFE00044997/%24file/MoH_HDSS%2520ARC%2520Audit%2520Report%25204-31.docm,1
https://e2e.ti.com/cfs-file/__key/communityserver-discussions-components-files/196/TL_2D00_SH1005PB-1.0_5F00_3_5F00_4port_5F00_psa_5F00_report_5F00_4p.xlsm,12
https://assets.section508.gov/files/MS%2520Word%25202013%2520Baseline%2520Test%2520Process.docx,1
https://www.secnav.navy.mil/innovation/SiteAssets/Innovation%2520HTML%2520Tool%2520-%2520V5.0%2520-%2520Master.xlsm%3FID%3D416,1
https://www.yaaka.cc/wp-content/uploads/2020/04/BIOLOGY-SENIOR-ONE.docm,1
https://www.ercot.com/files/docs/2016/02/17/ERCOTOpG_Review_Version_160125.xlsm,3
https://www.nexteer.com/wp-content/uploads/2014/08/F1058-Supplier-Process-Production-Readiness-Audit-Form-Q32014.xlsm,3
https://www.michigan.gov/mshda/-/media/Project/Websites/mshda/rental/Property-Managers/Management-Agents/AM-Policies-and-Forms/Section-8-Utility-Rent-Schedule-Template.xlsm%3Frev%3Db1f383f5cb734e2f988f13eb441a5fca%26hash%3D5EB6C573468CD95521271A1231977707,1
https://198.1.123.167/nevadacomparecare/downloads/nv-reports/CY2016/hospitals/Centennial%2520Hills%2520NHR%25202016.xlsm,1
https://www.bazl.admin.ch/dam/bazl/de/dokumente/Fachleute/Ausbildung_und_Lizenzen/sbfl/TemplatesDTO/dtotemplatesafetypolicyattachment.docm.download.docm/dto_template_safetypolicy_attachment.docm,7
https://shsu-ir.tdl.org/bitstream/handle/20.500.11875/2548/Mennella%2520Thesis%2520Revision%2520Word.docm%3Fsequence%3D2%26isAllowed%3Dy,1
https://dec.alaska.gov/media/22147/notice-of-termination-form.docm,1
https://www.iata.org/contentassets/fafa409c883d41198aeb87628c848851/iata-pao_to-regulatory-ac-based-checklist-release_2.1-sep-17.xlsm,23
https://www.vd.ch/fileadmin/user_upload/themes/territoire/construction/batiments_publics/directives-constructions/06/F6.23.docm,2
https://floridadep.gov/sites/default/files/PRP-Remediation%2520Checklists_17Apr17.xlsm,1
https://www.bocsar.nsw.gov.au/Documents/RCS-Annual/RCI_NSWIncidentbymonth.xlsm,5
http://websites.uwlax.edu/wross/MGT486-2018/Part_I_Jan-17-2018_Post-Merger_Instructions_SPSS.docm,1
https://ussm.gsa.gov/assets/files/downloads/grants/grants-management-standard-data-elements-version-2.0.xlsm,42
https://www.asc-csa.gc.ca/doc/ao-2022-sciences-sante-vie-exploration-donnees-et-analyses-echantillons-ou-modeles-recherche-form-v2.docm,1
https://wsdot.wa.gov/publications/fulltext/design/ASDE/ISATe_V06j_Cleared.xlsm,19
https://www.nationalgridus.com/media/pronet/transformer-savings-calculator-tool.xlsm,5
https://archivemhc.com/home/nofa2017/rental/HOME%2520Rental%2520Application%25202017.xlsx,1
https://distinguished.com/Applications%2520and%2520Supplementals/CA%2520Package/CommunityAssociationPackageApplication.xlsm,1
https://sftool.gov/Content/attachments/FMI%2520Submission%2520Review%2520Scoring%2520-%2520ETS%2520Sustainable%2520Solutions%2520Water%2520Shortages%2520-%2520(Public%2520Comment).xlsm,1
https://www.vendorportal.ecms.va.gov/FBODocumentServer/DocumentServer.aspx%3FDocumentId%3D345093%26FileName%3DVA263-12-B-0513-002.DOCM,1
https://cdn2.hubspot.net/hubfs/4280063/Document%2520Libraries/Housing%2520Development/Funding%2520Opportunities/QAP/LHC%25202019%2520QAP%2520Rental%2520Housing%2520Application%2520v14%2520BLANK.xlsm,1
https://dnrc.mt.gov/_docs/water/Dam_Safety/CONSTRUCTION/Specification-Review-Toolbox_ver02_2021-06-09.xlsm,23
https://www.3gpp.org/FTP/Inbox/SA3/report/Notes_Tuesday_1230.xlsm,5
https://campus.mst.edu/physics/courses/1135lab/OLD%2520STUFF/1135%2520LabGeneralInformation%2520Fall%25202018.docm,1
https://sftool.gov/Content/attachments/FMI%2520Submission%2520Review%2520Scoring%2520-%2520PA522%2520(For%2520Public%2520Comment).xlsm,1
https://cdct.rcslt-root.org/Files/Documents/COVID-19%2520Data%2520Collection%252015%2520May%25202020.xlsm,1
https://www.toronto.ca/wp-content/uploads/2018/02/8e06-Tenants-First-RFP-Application_-Housing-Supports-TCHC-Rooming-Houses.docm,1
https://www.fsu.uts.edu.au/chartofaccounts/neo-fsu-chart-of-accounts.xlsm,11
https://sense.edb.gov.hk/uploads/page/special-education/common-administrative-issues/ssd/eform_CRM_F1_eng.docm,1
http://www.ode.state.or.us/wma/teachlearn/testing/resources/sb_ela_expandable_blueprint_g6.docm,83
https://cyberriskinstitute.org/wp-content/uploads/2020/05/Financial-Services-Sector-Cybersecurity-Profile-MacroEnabled-Assessment-w-User-Guide-and-Mappings.xlsm,27
https://sftool.gov/Content/attachments/FMI%2520Submission%2520Review%2520Scoring%2520-%2520PBS%2520-%2520EFM%252012.20.2019%2520(Public%2520Comment).xlsm,1
https://www.state.nj.us/dca/divisions/dlgs/pdf/2021_AFS_Template.xlsm,310
http://digiresearch.vut.ac.za/xmlui/bitstream/handle/10352/374/LC%2520Mokote%252020403178%2520MTech%2520HRM%2520Nov%25202017%2520dissertation.docm%3Fsequence%3D1%26isAllowed%3Dy,310
https://www.mdt.mt.gov/other/webdata/external/cadd/wzsm/mdt_tmp_worksheet.xlsm,3
https://www.uwtsd.ac.uk/media/uwtsd-website/content-assets/documents/registry/applicationforms/Undergraduate-Application-Form.docm,1
https://www.mainehousing.org/docs/default-source/development/2019-mainehousing-multifamily-housing-tax-exempt-financing-for-older-adults-application.xlsm%3Fsfvrsn%3D1f2cb615_6,1
https://confluence.hl7.org/download/attachments/91980352/mCODE%2520Profile%2520and%2520Data%2520Element%2520Implementation.xlsm%3Fversion%3D5%26modificationDate%3D1644850103190%26api%3Dv2,1
https://mcr2030.undrr.org/sites/default/files/2021-08/UNDRR_Disaster%2520resilience%2520scorecard%2520for%2520cities_Detailed_Excel%2520tool_French_Feb2021.xlsm,1
https://gacc.nifc.gov/gbcc/dispatch/ut-rfc/Risk_Assessments_files/RA_Fence_%2520Building.xlsm,1
https://www.england.nhs.uk/wp-content/uploads/2017/01/20200623-nhsmh-dashboard-q1-1920-final-v2.xlsm,61
https://dequeuniversity.com/assets/excel/WorldSpace%2520Assure%2520Executive%2520Report%2520v1.7.xlsm,1
http://www.abayetiopia.org/wp-content/uploads/2012/01/dossiereningles.docm,1
http://www.hfi-pgh.org/wp-content/uploads/2021/06/Pathways-of-Promise-Pledge-Form-Updated-2.7.2021.docm,1
https://sftool.gov/Content/attachments/FMI%2520Submission%2520Review%2520Scoring%2520-%2520ETS%2520Staying%2520Current%2520Energy%2520Codes%2520and%2520Sustainability%2520Trends%2520-%2520(Public%2520Comment).xlsm,1
https://www.mapes-pdl.fr/wp-content/uploads/2021/07/20210702-FAQ_ARS_MAPES.xlsm,10
https://www.sccourts.org/trial/feeAssess2022/treasurer/Treasurer%2520Memo.docm,10
https://www.smpg.info/fileadmin/documents/1_Corporate%2520Actions%2520WG/Z_Outdated%2520MP%2520Documents_NoLongerValid/2_Miscellaneous%2520Documents/SMPG_CA_Global_Market_Practice_Part_2_SR2013_v1_2.xlsm,1
https://www.aer.gov.au/system/files/JGN%2520-%2520Attachment%252016%2520-%2520Document%2520Index%2520-%2520June%25202019%2520-%2520Public.xlsx,1
https://s3.eu-west-2.amazonaws.com/www.hra.nhs.uk/media/documents/cag-register-non-research-master-2021_pujcEbA.xlsm,219
https://gitvfd.github.io/OECD-Green-Recovery-Policies/data/OECD_ENV_COVID-recovery-database_final-for-web.xlsm,4
https://www.icao.int/APAC/Documents/Generic%2520Procedures%2520for%2520Accepting%2520Non-compliance.docm,1
http://www.albemarlecommission.org/wp-content/uploads/2011/12/P4.0_Preliminary_Scores_and_Data.xlsm,10
https://aihta.at/uploads/ckEditor/fields_abstract_translation_en/indicatoren-mapping.xlsm,3
https://www.researchgate.net/profile/Debra-Johnson-5/publication/338911387_Johnson_Debra_deans_read-sigRecommended-101119/links/5e324592458515072d6e20a0/Johnson-Debra-deans-read-sigRecommended-101119,1
https://niccs.cisa.gov/sites/default/files/documents/xlsm/dhs_pushbuttonpd_5v3_public.xlsm%3FtrackDocs%3Ddhs_pushbuttonpd_5v3_public.xlsm,1
https://shendetesia.gov.al/wp-content/uploads/2018/02/Progres_Rporti_2014_Kontributi_i_pare.docx,1
http://www.aganang.gov.za/docs/reports/ALM%2520ANNUAL%2520FINANCIAL%2520STATEMENT%2520FOR%25202012%25202013.xlsm,1
https://cms.new.c2ccertified.org/assets/facility-cert_comparison_tool_071720.xlsm,10
https://www.dot.state.mn.us/materials/bituminousdocs/bituminous-quality-management/Contractor%2520Testing%2520Form/Contractor%2520Testing%2520Form%2520test%25206-8-2020.xlsm,1
https://www.dshs.wa.gov/data/research/StandardReport_Districts.xlsm,27
https://19january2017snapshot.epa.gov/sites/production/files/2017-01/rad_reporting_form_2016_reporting_year.xlsm,27
https://app-gsagov-prod-rdcgwaajp7wr-ecas.s3.amazonaws.com/Real_Estate_Acquisitions/HIGHLIGHTED%2520%2520Global_RLP_Template_R100_10_2020doc_FINAL%25209_28_2020_1-25-2021.docm,1
https://www.yaaka.cc/wp-content/uploads/2020/04/PHYSICS-O-LEVEL-SENIOR-TWO.docm,1
https://ftp.onem2m.org/meetings/MAS/2015%2520meetings/20150730_MAS18_Philadelphia/MAS-2015-0601R07-MAS%252318_Doc_allocation.XLSM,1
https://www.sbcounty.gov/uploads/DPW/docs/AppendixB-WQMPTemplate(editable)FINAL-r1.docm,1
https://dbm.maryland.gov/employees/documents/policies/bullying%2520in%2520the%2520workplace%2520policy.docm,1
https://www2.gov.bc.ca/assets/gov/environment/plants-animals-and-ecosystems/wildlife-wildlife-habitat/wildlife-inventory/bat_capture_or_handling_sample_stations.xlsm,1
https://www.vendorportal.ecms.va.gov/FBODocumentServer/DocumentServer.aspx%3FDocumentId%3D4249113%26FileName%3DVA248-17-R-1141-004.docm,1
https://www.energystar.gov/sites/default/files/asset/document/v2NEW_EnergyUse%252BLightingEUIQuestionnaire_10052017.xlsm,1
https://www.qaa.ac.uk/docs/qaas/reviewing-he-in-scotland/elir4-knowledge-base.xlsm%3Fsfvrsn%3D4e0ade81_6,1
https://icoda-research.org/wp-content/uploads/2021/06/ICODA-landscape-mapping-all-initiatives-1.xlsm,4
https://marchespublics.nc/sites/default/files/documents/services_-_marche_cadre_et_subsequents_standard_-_0_rc_v1.1.docm,2
https://www.sesarju.eu/sites/default/files/documents/transversal/DEL08%252001%252001-D47-SWIM%2520IM%2520Functions.doc.docx,1
https://www.sanantonio.gov/Portals/0/Files/HumanServices/FinanceEmergency/TFJS/2021-CSBG-CAP-Plan.xlsm,11
https://www.responsiblecare.cz/media/assessments/26872307/2019/2019_Samohodnoceni.xlsm,21
https://www.aer.gov.au/system/files/AER%2520-%2520CitiPower%2520distribution%2520PTRM%2520-%25202022-23%2520RoD%2520update.xlsm,1
https://discovery.ucl.ac.uk/id/eprint/1462093/1/EMMIEcodingtool-Feb15.xlsm,5
https://estadisticas.pr/files/Publicaciones/EWS%2520High%2520School%2520Tool%2520-%2520Herramienta%2520pre-disenada%2520con%2520Ejemplos.xlsm,5
https://knihovna.lf2.cuni.cz/wp-content/upload/2014/06/WoS-1-2014.xlsm,13
https://www.michigan.gov/-/media/Project/Websites/mshda/rental/Property-Managers/Management-Agents/AM-Policies-and-Forms/Section-8-Utility-Rent-Schedule-Template.xlsm%3Frev%3Db1f383f5cb734e2f988f13eb441a5fca,1
https://aset.az.gov/sites/default/files/documents/files/Project%2520Request%2520and%2520New%2520PIJ%2520Form%2520v1.0.xlsm,1
https://www.researchgate.net/profile/Carmen_Valero-Garces2/publication/344151821_Traduccion_como_mediacion_entre_lenguas_y_culturas_Translation_as_mediation_or_how_to_bridge_linguistic_and_cultural_gaps/links/5f55df55458515e96d35d2a7/Traduccion-como-mediacion-entre-lenguas-y-culturas-Translation-as-mediation-or-how-to-bridge-linguistic-and-cultural-gaps,1
https://kcc.ky.gov/Vocational-Rehabilitation/Documents/Directories%2520and%2520Publications/updated%2520p%2520and%2520p%2520manual.docm,1
http://vpf.mit.edu/sites/default/files/static/pdf/MIT_MERCHANT_POLICIES_AND_PROCEDURES_v4.docm,1
http://www.uclep.be/wp-content/uploads/Processes-Assesment-Case-A-Rosanna.xlsm,15
https://www.winona.edu/policies/Media/Policy-Template.docm,1
http://www.district.hillsidek12.org/userfiles/324/my%2520files/gw%2520newsletters%2520dec%252016.docm%3Fid%3D1995,1
https://www.bazl.admin.ch/dam/bazl/it/dokumente/Fachleute/Ausbildung_und_Lizenzen/sbfl/om-template-issue-1.docm.download.docm/59-10_ATO_OM_Template_ISS01_REV02.docm,1
https://incubed.esa.int/wp-content/uploads/sites/2/2020/05/InCubed-Proposal-Template-Part-1.docm,2
https://www.dol.gov/sites/dolgov/files/Data-Governance/dol_edi_Q3%25202022.xlsx,1
https://www.aer.gov.au/system/files/Powerlink%2520-%2520TRP%25202022-27%2520-%2520RIN%2520-%2520Workbook%25201%2520-%2520Forecast%2520-%2520January%25202021.xlsm,1
https://www.cccvasp.org/wp-content/uploads/2015/11/Win-chen02-%25E5%25A8%2581%25E6%2595%258F%25E6%2596%25AF%25E7%2589%25B9%25E4%25BF%25A1%25E4%25BB%25B0%25E5%2591%258A%25E7%2599%25BD%25E8%25AE%2580%25E6%259C%25AC-%25E5%25A4%25A7%25E5%25B0%258F%25E8%25A6%2581%25E7%2590%2586%25E5%2595%258F%25E7%25AD%2594.docm,1
https://www.webbcountytx.gov/IndigentHealthCare/RHPPlans/06-29-19%25E2%2580%2593%2520RHP20FinalPlanUpdate.xlsm,1
https://www.yaaka.cc/wp-content/uploads/2020/04/ORDINARY-LEVEL-COMPUTER-STUDIES-SENIOR-FOUR.docm,1
https://rs.ge/Media/Default/%25E1%2583%2599%25E1%2583%2590%25E1%2583%259C%25E1%2583%259D%25E1%2583%259C%25E1%2583%259B%25E1%2583%2593%25E1%2583%2594%25E1%2583%2591%25E1%2583%259A%25E1%2583%259D%25E1%2583%2591%25E1%2583%2590/%25E1%2583%2599%25E1%2583%259D%25E1%2583%25A0%25E1%2583%259D%25E1%2583%259C%25E1%2583%2590/Covid-19%2520tax%2520policy%2520and%2520other%2520measures_20200401_end%2520of%2520day%2520version.xlsm,1
https://www.whcawical.org/files/2016/09/Cost-Report-Template-2016.xlsm,1
http://www.bidnet.com/bneattachments%3F/423847287.xlsm,8
https://www.sacyr.com/documents/63048160/135212970/ID2021_Assets%2520Valuation.xlsm/fcad9725-b967-7495-37b3-770e42ec1a39%3F1.2,1
https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/743583/Fiscal_and_pricing_policies_framework.xlsm,1
http://www.cebm.net/wp-content/uploads/2015/09/GATE-CAT-Workbook_Prognosis_070915_print-version.xlsm,6
https://adeca.alabama.gov/wp-content/uploads/ARC-NOI-Notice-of-Intent.docm,1
https://host.kelley.iu.edu/albrightbooks/Downloads/Excel%2520Tutorial%2520for%2520Windows.xlsx,1
https://www.oria.wa.gov/Portals/_oria/VersionedDocuments/RFA/Regulatory_Fairness_Act/Minor-Cost-Threshold-Calculator.xlsm,1
https://www.sccourts.org/trial/feeAssess2019/clerks/Clerks%2520Memo.docm,1
https://canungrass.eq.edu.au/supportandresources/formsanddocuments/documents/parent-agreement-form-canungra-ss.xlsm,12
https://connect.ncdot.gov/projects/planning/STIData/P3.0_Total_Scores.xlsm,10
https://puc.nv.gov/uploadedFiles/puc.nv.gov/Content/About/Docs/Annual_Reports/2022%2520Combined%2520W_WW%2520ClassAorB%2520Annual%2520Report.xlsm,1
https://www.vendorportal.ecms.va.gov/FBODocumentServer/DocumentServer.aspx%3FDocumentId%3D4310950%26FileName%3DVA101-17-R-0348-002.docm,1
https://bioc.polytechnique.fr/biocomputing/data/MiMB_Author_contract.docm,1
https://www.3gpp.org/ftp/tsg_sa/WG1_Serv/TSGS1_71bis_adhoc_5G_Vancouver/report/draft01__minutes_doc_list_SA1_71bis.docm,2
http://unconditionalcompassion.org/old-site/images/FOG_VolunteerApplicationForm-NORTH.docm,1
https://www.winnipeg.ca/Infrastructure/templates/investmentplanning/Basis_of_Estimate_Template_V3.3.xlsm,12
https://www.environment.nsw.gov.au/-/media/OEH/Corporate-Site/Documents/Animals-and-plants/Native-animals/record-sheet-fauna-rehabilitators-2019-20.xlsm%3Fla%3Den%26hash%3DE19DC411B840568DA8883F512D0FD0A3EC5AEE94,1
https://dom.iowa.gov/sites/default/files/documents/2020/12/fy22_citybudget_worksheet_0.xlsm,1
https://cms.new.c2ccertified.org/assets/tmp-assessment-summary-form-030422-final-cradle-to-cradle-products-innovation-institute.docm,3
https://www.england.nhs.uk/wp-content/uploads/2022/02/nhsmh-dashboard-q1-2021-22-v2.xlsm,85
https://www.bazl.admin.ch/dam/bazl/it/dokumente/Fachleute/Ausbildung_und_Lizenzen/sbfl/omm-template-issue-1.docm.download.docm/omm-template-issue-1-revision-1.docm,1
https://imlive.s3.amazonaws.com/Federal%2520Government/ID18395117631107381618867050839787479525/SVIP_Application_Template_with_Instructions_-_Object_Recognition.docm,1
https://wp.wpi.edu/wcpc/files/2016/06/MS4-Compliance-Guideline.docm,3
https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/letter/2019/life-insurance-stress-test-2019-template-august-2019.xlsm,51
https://www.lhc.la.gov/hubfs/Document%2520Libraries/Housing%2520Development/Funding%2520Opportunities/PRIME%2520NOFA/LHC%25202020%2520PRIME%2520Rental%2520Housing%2520Application%2520v16%2520BLANK%25202020-01-17.xlsm,1
https://bankingcpas.com/resource_bank/181/c.4_wiplfi_-_rc-r_threshold_deduction_worksheet_-_(april_2015).xlsm,6
https://www.signify.com/b-dam/b2b-li/en_AA/company/supplier/QS-ExC1-299_Template-for-Production-Part-Approval-Process.xlsm,37
https://www.spp.org/documents/19739/connectivitytestchecklist_new%2520ao%2520mps.xlsm,1
https://s3.eu-west-2.amazonaws.com/www.hra.nhs.uk/media/documents/cag-register-non-research-master-2021_Sa3MUqW.xlsm,213
https://www.sanofi.com/dam/jcr:abc2358e-9219-415e-9552-d2727e9d2fc1/2023_02_03_Q4_2022_RnD_appendices.xlsm,6
https://www.michigan.gov/mdot/-/media/Project/Websites/MDOT/Business/Vendor-and-Consultant-Services/Priced-Proposal-Documents/Priced-Proposal-Sample-with-Contract-Mod-Excel.xlsm%3Frev%3Dcfeb22a653ff422eb3fb56427a0a2911%26hash%3D653AD8064D52C31489E9771AE7E227D9,1
https://www2.uwe.ac.uk/services/Marketing/students/New%2520Students%25202019%2520entry%2520onwards/FBL/September%25202019/BPTC%2520Enc%25206%2520CRIM%2520LIT%2520AND%2520EVIDENCE%2520PRE-READING%25201718%2520COMPLETE.docm,1
https://www.tn.gov/content/dam/tn/tdot/traffic-engineering/tsmp-20-21/TSMP%25202020-21%2520Grant%2520Application.docm,1
https://es.unesco.org/creativity/sites/creativity/files/ifcd_projectdescription_en_36.xlsm,8
https://dec.alaska.gov/media/26027/adec-cordwood-stove-summary-sheets-09062022.xlsm,1
https://eoss.asu.edu/sites/default/files/BCR_Template.xlsm,6
https://materion.com/-/media/files/corporate/doing-business/materion-amg-supplier-audit-checklist--cor-sq-0002-3-16.xlsm%3Fla%3Den%26hash%3D1B310B5B3C917BEDC9E2455E5396CC0B,1
https://flwprotocol.org/wp-content/uploads/2016/06/FLW-Standard-Inventory-Reporting-Template_June-2016.xlsm,19
https://icdam-conf.com/assets/downloads/Book_Contributor_EN%2520(Limited)%2520v1.1.docm,1
https://www.ofwat.gov.uk/wp-content/uploads/2017/12/PR19-financial-model-and-rulebook.xlsm,1
https://www.hcd.ca.gov/grants-funding/active-funding/ahsc/docs/ahscappr6v2.xlsm,1
https://wgbh.brightspotcdn.com/89/a7/3c9c781744ef96140751361050c9/bps-esser-i-application.xlsm,1
https://cg.sc.gov/sites/cg/files/Documents/Guidance%2520and%2520Forms%2520for%2520State%2520Agencies/GAAP%2520Reporting/Agencies%2520that%2520Submit%2520Year-End%2520Reporting%2520Packages/2020/SEC_3-20_Fund_Classification_Package%2520-%2520Due%2520date%25208-21-2020.xlsm,1
https://www.ashp.org/-/media/assets/meetings-events/docs/mcm22-RFP-Worksheet.docm,1
https://www.cisco.com/c/dam/en/us/td/docs/wireless/outdoor_industrial/iw6300/Range/Calculator/IW-6300_RF_Range_Estimation_Calculator.xlsm,13
https://filedn.com/lOHnphPm3vnROy2M4FmMMtR/shares/files/16w/abm7493/Allyson_Woolsey_Final_Project.xlsm,32
https://www.3gpp.org/ftp/tsg_sa/WG2_Arch/TSGS2_114_Sophia_Antipolis/Docs/TDoc_List_Meeting_SA2%2523114.xlsm,1
https://www.globalmethane.org/mrv/organecs/OrganEcs-AD-v3.1.xlsm,20
https://www.niu.edu/hrs/_files/pay/1500-additional-pay-form.xlsm,10
https://www.parliament.nz/media/6345/hansard-transcript-epidemic-response-committee-2-april-2020.docm,1
https://ebit.ks.gov/docs/default-source/kiso-resources/kiso-everyone-library/03-security-program-maturity-assessment.xlsm%3Fsfvrsn%3Dd51df717_2,1
http://www.sccourts.org/trial/feeAssess2017/treasurer/Treasurer%2520Memo.docm,1
http://vpf.mit.edu/sites/default/files/static/merchant_services/MS_2015/MIT_MERCHANT_POLICIES_AND_PROCEDURES_v3.0.docm,1
https://flwprotocol.org/wp-content/uploads/2016/07/FLW-Standard-Inventory-Reporting-Template_June-2016_update.xlsm,19
https://www.cisco.com/c/dam/td-xml/en_us/voice-ip-comm/ucm_cloud/WebexCallingDI_Islands/Dedicated_Instance_Partner_Connect_Peering_Questionnaire.xlsm,13
https://my-mps.com/wp-content/uploads/2020/01/Checklist_client_MPS-SQ_ETI2014-5.xlsm,8
https://www.cidrap.umn.edu/sites/default/files/downloads/unifluvac_landscape_10302019.xlsm,3
https://www.dph.ncdhhs.gov/docs/templates/form-doc/2021-2022-SponsoringOrganizationofAffiliatedCentersBudget.xlsm,33
https://www.kent.gov.uk/__data/assets/excel_doc/0008/12878/Ward-profile.xlsm,23
https://www.iras.gov.sg/media/docs/default-source/uploadedfiles/xls/btc-2022-form-c.xlsm%3Fsfvrsn%3D7e3d15ab_6,1
https://ndep.nv.gov/uploads/air-vwset-docs/2021_competitive_application.docm,1
https://www.iogp-jip33.org/wp-content/uploads/2019/10/S-713Lv19-10.xlsm,1
https://www.nice.org.uk/Media/Default/About/what-we-do/Syndication/Syndication-Application-Form.xlsm,9
https://www.publichealth.hscni.net/sites/default/files/directorates/files/Appendix%25208%2520-%2520Standardised%2520Contract%252010-11-PHA.docm,1
https://www.dot.state.oh.us/Divisions/Engineering/Consultant/Documentation/16204-1-IPS.xlsm,122
https://www.iq.usp.br/gutz/curtipot/curtipot_i.xlsm,24
